"ResponseId","Response","J_WorkerId","J_Gender","J_Literacy","J_Age","Empathy","R_WorkerId","R_Gender","R_Literacy","R_Age","Treatment","ConversationId","Precision","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X0","Round"
"1314","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","I didn't say anything; I'm sorry dude. Maybe she saw pics?","ASZFG2YOQA71C","male","native","18-25",3,"A1601UNFFAAQOI","female","native","26-35","1","4","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1315","3VBEN272MLV25N8SNDV4BFF9NA1SGJ","lol Are you mad?","A19CKDMMK8Z6QC","male","native","18-25",2,"A1OGYNX8GZ6999","female","native","46-55","0","8","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1316","3VBEN272MLV25N8SNDV4BFF9NA1SGJ","lol Are you mad?","AM0WOQRVW5NSI","male","native","36-45",1,"A1OGYNX8GZ6999","female","native","46-55","0","8","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1317","3VBEN272MLV25N8SNDV4BFF9NA1SGJ","lol Are you mad?","A1T02KY1E9YI3I","male","profession","26-35",3,"A1OGYNX8GZ6999","female","native","46-55","0","8","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1318","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","That's so horrible, you must be so upset. Want to get a drink tonight and talk?","A1T02KY1E9YI3I","male","profession","26-35",3,"A1601UNFFAAQOI","female","native","26-35","1","5","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1319","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","That's so horrible, you must be so upset. Want to get a drink tonight and talk?","A1HYMGPYXU97ZN","male","native","18-25",5,"A1601UNFFAAQOI","female","native","26-35","1","5","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1320","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","That's so horrible, you must be so upset. Want to get a drink tonight and talk?","A1G1J2M41RWBAS","male","native","66-75",4,"A1601UNFFAAQOI","female","native","26-35","1","5","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1321","3VBEN272MLV25N8SNDV4BFF9NA1SGJ","Well, what do you need?","A2J7GCLIVCZWH8","female","native","18-25",2,"A1OGYNX8GZ6999","female","native","46-55","0","9","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1322","3VBEN272MLV25N8SNDV4BFF9NA1SGJ","Well, what do you need?","A19CKDMMK8Z6QC","male","native","18-25",2,"A1OGYNX8GZ6999","female","native","46-55","0","9","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1323","3VBEN272MLV25N8SNDV4BFF9NA1SGJ","Well, what do you need?","A1Z6F6EIUJFC6T","male","native","26-35",3,"A1OGYNX8GZ6999","female","native","46-55","0","9","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1324","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","I won't judge! Well we should get a coffee sometime then lol","A2J7GCLIVCZWH8","female","native","18-25",4,"A1601UNFFAAQOI","female","native","26-35","1","6","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1325","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","I won't judge! Well we should get a coffee sometime then lol","A1V9MN88VQ1LEB","male","profession","26-35",5,"A1601UNFFAAQOI","female","native","26-35","1","6","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1326","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","I won't judge! Well we should get a coffee sometime then lol","A3IHT9LDUJNP3E","male","profession","26-35",4,"A1601UNFFAAQOI","female","native","26-35","1","6","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1327","3VBEN272MLV25N8SNDV4BFF9NA1SGJ","OMG that sucks!","A37LZCSEEW0L0X","male","profession","26-35",4,"A1OGYNX8GZ6999","female","native","46-55","1","10","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1328","3VBEN272MLV25N8SNDV4BFF9NA1SGJ","OMG that sucks!","A3PJ51GS2AKBO6","male","native","26-35",2,"A1OGYNX8GZ6999","female","native","46-55","1","10","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1329","3VBEN272MLV25N8SNDV4BFF9NA1SGJ","OMG that sucks!","A1T02KY1E9YI3I","male","profession","26-35",1,"A1OGYNX8GZ6999","female","native","46-55","1","10","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1330","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","Paula, I'm so sorry, I had no idea. If you want to talk, I'd be happy to get together.","A19CKDMMK8Z6QC","male","native","18-25",5,"A1601UNFFAAQOI","female","native","26-35","1","7","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1331","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","Paula, I'm so sorry, I had no idea. If you want to talk, I'd be happy to get together.","A199ECPSCLODO6","female","native","18-25",5,"A1601UNFFAAQOI","female","native","26-35","1","7","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1332","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","Paula, I'm so sorry, I had no idea. If you want to talk, I'd be happy to get together.","ACDX50KGPE97I","male","native","26-35",5,"A1601UNFFAAQOI","female","native","26-35","1","7","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1333","3VBEN272MLV25N8SNDV4BFF9NA1SGJ","Sorry, I'm doing the best I can","APEB5ERGCYP6D","male","profession","26-35",3,"A1OGYNX8GZ6999","female","native","46-55","1","11","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1334","3VBEN272MLV25N8SNDV4BFF9NA1SGJ","Sorry, I'm doing the best I can","A1HYMGPYXU97ZN","male","native","18-25",4,"A1OGYNX8GZ6999","female","native","46-55","1","11","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1335","3VBEN272MLV25N8SNDV4BFF9NA1SGJ","Sorry, I'm doing the best I can","A19CKDMMK8Z6QC","male","native","18-25",4,"A1OGYNX8GZ6999","female","native","46-55","1","11","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1336","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","Really sorry to be running late; I'll take an Uber so I get there faster. I'll make it up to you; promise!","A1OSRB1Q63XXWZ","female","native","56-65",3,"A1601UNFFAAQOI","female","native","26-35","1","8","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1337","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","Really sorry to be running late; I'll take an Uber so I get there faster. I'll make it up to you; promise!","A1T02KY1E9YI3I","male","profession","26-35",4,"A1601UNFFAAQOI","female","native","26-35","1","8","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1338","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","Really sorry to be running late; I'll take an Uber so I get there faster. I'll make it up to you; promise!","A2J7GCLIVCZWH8","female","native","18-25",5,"A1601UNFFAAQOI","female","native","26-35","1","8","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1339","3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A","I'll be there soon.","A1OSRB1Q63XXWZ","female","native","56-65",1,"A142ZRU284W9O","male","native","36-45","1","8","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1340","3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A","I'll be there soon.","AD2YWEL005W9Y","male","native","18-25",1,"A142ZRU284W9O","male","native","36-45","1","8","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1341","3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A","I'll be there soon.","ASZFG2YOQA71C","male","native","18-25",4,"A142ZRU284W9O","male","native","36-45","1","8","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1342","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","Hey Jeremy--what's up? How can I help?","AXKV2UQ5HEG29","male","native","26-35",3,"A1601UNFFAAQOI","female","native","26-35","0","9","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1343","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","Hey Jeremy--what's up? How can I help?","A3PJ51GS2AKBO6","male","native","26-35",4,"A1601UNFFAAQOI","female","native","26-35","0","9","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1344","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","Hey Jeremy--what's up? How can I help?","A1HYMGPYXU97ZN","male","native","18-25",4,"A1601UNFFAAQOI","female","native","26-35","0","9","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1345","3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A","Sorry, what's up?","A1V9MN88VQ1LEB","male","profession","26-35",3,"A142ZRU284W9O","male","native","36-45","0","9","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1346","3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A","Sorry, what's up?","ACDX50KGPE97I","male","native","26-35",3,"A142ZRU284W9O","male","native","36-45","0","9","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1347","3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A","Sorry, what's up?","A2T5DC2TXEEMBV","male","profession","18-25",2,"A142ZRU284W9O","male","native","36-45","0","9","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1348","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","That sucks! Get thee to a hand dryer and godspeed :(","A3PJ51GS2AKBO6","male","native","26-35",3,"A1601UNFFAAQOI","female","native","26-35","1","10","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1349","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","That sucks! Get thee to a hand dryer and godspeed :(","APEB5ERGCYP6D","male","profession","26-35",4,"A1601UNFFAAQOI","female","native","26-35","1","10","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1350","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","That sucks! Get thee to a hand dryer and godspeed :(","A2T5DC2TXEEMBV","male","profession","18-25",2,"A1601UNFFAAQOI","female","native","26-35","1","10","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1351","3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A","Sorry that happened to you!","APEB5ERGCYP6D","male","profession","26-35",3,"A142ZRU284W9O","male","native","36-45","1","10","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1352","3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A","Sorry that happened to you!","A2T5DC2TXEEMBV","male","profession","18-25",4,"A142ZRU284W9O","male","native","36-45","1","10","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1353","3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A","Sorry that happened to you!","A1YSYRDAYFLP0H","female","native","36-45",3,"A142ZRU284W9O","male","native","36-45","1","10","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1354","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","I'll bring extra sauce to make it up to you--sorry again and see you soon!","A1V9MN88VQ1LEB","male","profession","26-35",5,"A1601UNFFAAQOI","female","native","26-35","0","11","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1355","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","I'll bring extra sauce to make it up to you--sorry again and see you soon!","A1T02KY1E9YI3I","male","profession","26-35",4,"A1601UNFFAAQOI","female","native","26-35","0","11","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1356","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","I'll bring extra sauce to make it up to you--sorry again and see you soon!","A3PJ51GS2AKBO6","male","native","26-35",5,"A1601UNFFAAQOI","female","native","26-35","0","11","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1357","3VBEN272MLV25N8SNDV4BFF9NA1SGJ","I'm fine, I just don't feel like going out","AS7IGPU2RHT6I","female","native","26-35",2,"A1OGYNX8GZ6999","female","native","46-55","0","12","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1358","3VBEN272MLV25N8SNDV4BFF9NA1SGJ","I'm fine, I just don't feel like going out","A2T5DC2TXEEMBV","male","profession","18-25",2,"A1OGYNX8GZ6999","female","native","46-55","0","12","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1359","3VBEN272MLV25N8SNDV4BFF9NA1SGJ","I'm fine, I just don't feel like going out","A19CKDMMK8Z6QC","male","native","18-25",1,"A1OGYNX8GZ6999","female","native","46-55","0","12","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1360","3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A","I'm on the way.","APEB5ERGCYP6D","male","profession","26-35",2,"A142ZRU284W9O","male","native","36-45","0","11","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1361","3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A","I'm on the way.","ACDX50KGPE97I","male","native","26-35",2,"A142ZRU284W9O","male","native","36-45","0","11","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1362","3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A","I'm on the way.","A1HYMGPYXU97ZN","male","native","18-25",2,"A142ZRU284W9O","male","native","36-45","0","11","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1363","3VBEN272MLV25N8SNDV4BFF9NA1SGJ","Yes it is! Someone will have to miss out","A1OSRB1Q63XXWZ","female","native","56-65",2,"A1OGYNX8GZ6999","female","native","46-55","0","13","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1364","3VBEN272MLV25N8SNDV4BFF9NA1SGJ","Yes it is! Someone will have to miss out","A3PJ51GS2AKBO6","male","native","26-35",1,"A1OGYNX8GZ6999","female","native","46-55","0","13","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1365","3VBEN272MLV25N8SNDV4BFF9NA1SGJ","Yes it is! Someone will have to miss out","A1T02KY1E9YI3I","male","profession","26-35",4,"A1OGYNX8GZ6999","female","native","46-55","0","13","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1366","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","I'm fine, just not up to being around people. Sorry for cancelling again, I know it's terrible.","A2J7GCLIVCZWH8","female","native","18-25",3,"A1601UNFFAAQOI","female","native","26-35","0","12","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1367","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","I'm fine, just not up to being around people. Sorry for cancelling again, I know it's terrible.","A1Z6F6EIUJFC6T","male","native","26-35",4,"A1601UNFFAAQOI","female","native","26-35","0","12","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1368","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","I'm fine, just not up to being around people. Sorry for cancelling again, I know it's terrible.","A2BAQ9TNQ0ACXU","male","native","26-35",4,"A1601UNFFAAQOI","female","native","26-35","0","12","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1369","3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A","I don't know.","ASZFG2YOQA71C","male","native","18-25",1,"A142ZRU284W9O","male","native","36-45","0","12","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1370","3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A","I don't know.","A1OSRB1Q63XXWZ","female","native","56-65",2,"A142ZRU284W9O","male","native","36-45","0","12","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1371","3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A","I don't know.","A1HYMGPYXU97ZN","male","native","18-25",2,"A142ZRU284W9O","male","native","36-45","0","12","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1372","3VBEN272MLV25N8SNDV4BFF9NA1SGJ","Okay, see you then","AM0WOQRVW5NSI","male","native","36-45",3,"A1OGYNX8GZ6999","female","native","46-55","0","14","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1373","3VBEN272MLV25N8SNDV4BFF9NA1SGJ","Okay, see you then","AS7IGPU2RHT6I","female","native","26-35",3,"A1OGYNX8GZ6999","female","native","46-55","0","14","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1374","3VBEN272MLV25N8SNDV4BFF9NA1SGJ","Okay, see you then","APEB5ERGCYP6D","male","profession","26-35",3,"A1OGYNX8GZ6999","female","native","46-55","0","14","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1375","3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A","I'm sorry.","AXKV2UQ5HEG29","male","native","26-35",5,"A142ZRU284W9O","male","native","36-45","0","13","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1376","3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A","I'm sorry.","AJUL5E52QS2P5","male","profession","18-25",4,"A142ZRU284W9O","male","native","36-45","0","13","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1377","3A1COHJ8NKRYMZOUTL7HFOR9QGAH8A","I'm sorry.","A33MF851P56BFH","female","profession","26-35",3,"A142ZRU284W9O","male","native","36-45","0","13","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1378","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","I know, I'm sorry. It was all they had left unfortunately.","A1T02KY1E9YI3I","male","profession","26-35",3,"A1601UNFFAAQOI","female","native","26-35","0","13","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1379","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","I know, I'm sorry. It was all they had left unfortunately.","A199ECPSCLODO6","female","native","18-25",3,"A1601UNFFAAQOI","female","native","26-35","0","13","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1380","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","I know, I'm sorry. It was all they had left unfortunately.","A3PJ51GS2AKBO6","male","native","26-35",3,"A1601UNFFAAQOI","female","native","26-35","0","13","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1381","3VBEN272MLV25N8SNDV4BFF9NA1SGJ","Wow, that's awful! It happened to me once and it was no fun!","A3PJ51GS2AKBO6","male","native","26-35",4,"A1OGYNX8GZ6999","female","native","46-55","1","15","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1382","3VBEN272MLV25N8SNDV4BFF9NA1SGJ","Wow, that's awful! It happened to me once and it was no fun!","A2314OA8ZBDRTV","male","native","26-35",3,"A1OGYNX8GZ6999","female","native","46-55","1","15","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1383","3VBEN272MLV25N8SNDV4BFF9NA1SGJ","Wow, that's awful! It happened to me once and it was no fun!","AD2YWEL005W9Y","male","native","18-25",3,"A1OGYNX8GZ6999","female","native","46-55","1","15","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1384","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","Perfect! I'll ring you then.","A22PVWOPGX9AG6","female","native","26-35",4,"A1601UNFFAAQOI","female","native","26-35","0","14","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1385","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","Perfect! I'll ring you then.","A1V9MN88VQ1LEB","male","profession","26-35",4,"A1601UNFFAAQOI","female","native","26-35","0","14","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1386","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","Perfect! I'll ring you then.","A1HYMGPYXU97ZN","male","native","18-25",5,"A1601UNFFAAQOI","female","native","26-35","0","14","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1387","3IFS6Q0HJJFG1EEND1V7WRSP2NTSIB","Want to get out of there? Just us tonight?","A1HYMGPYXU97ZN","male","native","18-25",2,"A2O7H7VXLFN6BP","male","native","18-25","1","1","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1388","3IFS6Q0HJJFG1EEND1V7WRSP2NTSIB","Want to get out of there? Just us tonight?","A3PJ51GS2AKBO6","male","native","26-35",3,"A2O7H7VXLFN6BP","male","native","18-25","1","1","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1389","3IFS6Q0HJJFG1EEND1V7WRSP2NTSIB","Want to get out of there? Just us tonight?","A1YSYRDAYFLP0H","female","native","36-45",5,"A2O7H7VXLFN6BP","male","native","18-25","1","1","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1390","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","Sorry this is happening to you! Let me know if there is anything else I can do to help.","AS7IGPU2RHT6I","female","native","26-35",5,"A1601UNFFAAQOI","female","native","26-35","1","15","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1391","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","Sorry this is happening to you! Let me know if there is anything else I can do to help.","A1T02KY1E9YI3I","male","profession","26-35",4,"A1601UNFFAAQOI","female","native","26-35","1","15","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1392","38F5OAUN5O8UMLJBJGFB1OVEFW47HD","Sorry this is happening to you! Let me know if there is anything else I can do to help.","APEB5ERGCYP6D","male","profession","26-35",3,"A1601UNFFAAQOI","female","native","26-35","1","15","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1393","3IFS6Q0HJJFG1EEND1V7WRSP2NTSIB","I'll take it out right away.","A19KWRLD7P57VJ","male","native","26-35",3,"A2O7H7VXLFN6BP","male","native","18-25","1","2","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
